tanggal,pendapatan,tabungan,jumlah_pokok,jumlah_want
2024-09-15,1417000,283400,708500,425100
2022-01-26,2318000,463600,1159000,695400
2024-11-17,934000,186800,467000,280200
2024-09-12,8409000,1681800,4204500,2522700
2024-12-09,2825000,565000,1412500,847500
2023-05-31,6670000,1334000,3335000,2001000
2024-08-23,4836000,967200,2418000,1450800
2023-02-24,9751000,1950200,4875500,2925300
2022-07-11,9719000,1943800,4859500,2915700
2021-08-28,2816000,563200,1408000,844800
2024-04-19,5321000,1064200,2660500,1596300
2023-09-28,2546000,509200,1273000,763800
2022-04-17,1321000,264200,660500,396300
2024-10-19,2903000,580600,1451500,870900
2022-06-19,2899000,579800,1449500,869700
2023-01-27,7613000,1522600,3806500,2283900
2023-11-16,6793000,1358600,3396500,2037900
2024-06-22,6142000,1228400,3071000,1842600
2021-12-28,1353000,270600,676500,405900
2023-09-04,5424000,1084800,2712000,1627200
2021-07-12,7338000,1467600,3669000,2201400
2022-07-29,6789000,1357800,3394500,2036700
2021-07-29,1720000,344000,860000,516000
2021-11-11,8695000,1739000,4347500,2608500
2022-03-01,254000,50800,127000,76200
2024-11-06,3886000,777200,1943000,1165800
2023-06-05,6532000,1306400,3266000,1959600
2024-08-18,5680000,1136000,2840000,1704000
2024-05-28,6493000,1298600,3246500,1947900
2022-01-07,6404000,1280800,3202000,1921200
2021-08-26,7782000,1556400,3891000,2334600
2022-03-16,6972000,1394400,3486000,2091600
2021-05-23,1324000,264800,662000,397200
2021-08-28,564000,112800,282000,169200
2022-10-13,3201000,640200,1600500,960300
2024-11-01,4383000,876600,2191500,1314900
2023-11-14,2172000,434400,1086000,651600
2023-04-09,8751000,1750200,4375500,2625300
2024-02-28,3565000,713000,1782500,1069500
2022-06-09,2203000,440600,1101500,660900
2024-05-06,7591000,1518200,3795500,2277300
2022-06-26,5263000,1052600,2631500,1578900
2022-12-24,2440000,488000,1220000,732000
2021-09-20,6671000,1334200,3335500,2001300
2023-07-24,1950000,390000,975000,585000
2024-01-23,5675000,1135000,2837500,1702500
2024-01-18,5129000,1025800,2564500,1538700
2024-03-08,6503000,1300600,3251500,1950900
2021-03-11,74000,14800,37000,22200
2023-08-11,4155000,831000,2077500,1246500
2022-02-04,7392000,1478400,3696000,2217600
2021-07-21,8181000,1636200,4090500,2454300
2022-09-20,7577000,1515400,3788500,2273100
2022-08-27,1226000,245200,613000,367800
2024-06-07,9957000,1991400,4978500,2987100
2021-03-18,1415000,283000,707500,424500
2022-04-10,3957000,791400,1978500,1187100
2024-11-20,6360000,1272000,3180000,1908000
2022-02-04,6872000,1374400,3436000,2061600
2024-02-05,2582000,516400,1291000,774600
2024-04-13,4916000,983200,2458000,1474800
2021-10-21,3642000,728400,1821000,1092600
2024-11-15,2791000,558200,1395500,837300
2021-11-07,3392000,678400,1696000,1017600
2023-03-29,6833000,1366600,3416500,2049900
2022-12-11,7008000,1401600,3504000,2102400
2022-07-29,1790000,358000,895000,537000
2022-09-10,8704000,1740800,4352000,2611200
2024-09-11,6774000,1354800,3387000,2032200
2022-06-07,8925000,1785000,4462500,2677500
2022-02-12,6135000,1227000,3067500,1840500
2024-03-23,7364000,1472800,3682000,2209200
2023-01-13,6801000,1360200,3400500,2040300
2024-03-21,2234000,446800,1117000,670200
2021-03-04,9039000,1807800,4519500,2711700
2023-12-22,8526000,1705200,4263000,2557800
2022-05-07,3946000,789200,1973000,1183800
2023-11-17,7336000,1467200,3668000,2200800
2022-08-24,1436000,287200,718000,430800
2023-06-16,6581000,1316200,3290500,1974300
2021-02-21,7991000,1598200,3995500,2397300
2024-06-25,5669000,1133800,2834500,1700700
2023-05-05,2604000,520800,1302000,781200
2023-10-28,8849000,1769800,4424500,2654700
2022-11-29,3281000,656200,1640500,984300
2021-10-26,147000,29400,73500,44100
2021-03-02,949000,189800,474500,284700
2023-04-14,822000,164400,411000,246600
2023-07-20,2967000,593400,1483500,890100
2021-01-28,141000,28200,70500,42300
2022-10-20,6322000,1264400,3161000,1896600
2021-09-01,6823000,1364600,3411500,2046900
2022-01-28,9548000,1909600,4774000,2864400
2024-10-07,442000,88400,221000,132600
2023-12-29,8158000,1631600,4079000,2447400
2022-02-15,1373000,274600,686500,411900
2024-12-14,7105000,1421000,3552500,2131500
2021-04-14,458000,91600,229000,137400
2022-08-12,8822000,1764400,4411000,2646600
2024-09-24,1502000,300400,751000,450600
2023-06-26,5128000,1025600,2564000,1538400
2023-05-02,6822000,1364400,3411000,2046600
2022-03-27,5591000,1118200,2795500,1677300
2024-03-06,6129000,1225800,3064500,1838700
2021-01-27,7308000,1461600,3654000,2192400
2021-07-03,601000,120200,300500,180300
2023-03-25,8813000,1762600,4406500,2643900
2022-04-20,1433000,286600,716500,429900
2023-07-20,6210000,1242000,3105000,1863000
2022-11-23,204000,40800,102000,61200
2023-05-14,5994000,1198800,2997000,1798200
2024-08-01,6670000,1334000,3335000,2001000
2023-02-21,7328000,1465600,3664000,2198400
2022-09-25,4994000,998800,2497000,1498200
2024-05-28,976000,195200,488000,292800
2021-12-07,9095000,1819000,4547500,2728500
2023-08-22,8893000,1778600,4446500,2667900
2023-09-21,8061000,1612200,4030500,2418300
2024-03-02,9883000,1976600,4941500,2964900
2024-05-10,9174000,1834800,4587000,2752200
2021-04-13,4495000,899000,2247500,1348500
2021-10-18,87000,17400,43500,26100
2021-10-18,9726000,1945200,4863000,2917800
2021-01-24,6686000,1337200,3343000,2005800
2022-11-15,2678000,535600,1339000,803400
2022-10-19,6422000,1284400,3211000,1926600
2021-10-13,3478000,695600,1739000,1043400
2024-08-23,318000,63600,159000,95400
2021-02-11,5959000,1191800,2979500,1787700
2023-06-30,7884000,1576800,3942000,2365200
2021-01-26,3233000,646600,1616500,969900
2024-08-23,1318000,263600,659000,395400
2021-06-19,7739000,1547800,3869500,2321700
2023-03-19,7097000,1419400,3548500,2129100
2022-09-15,6241000,1248200,3120500,1872300
2022-06-22,9476000,1895200,4738000,2842800
2023-11-21,6989000,1397800,3494500,2096700
2021-04-14,3634000,726800,1817000,1090200
2021-06-22,5668000,1133600,2834000,1700400
2024-09-24,8261000,1652200,4130500,2478300
2024-07-19,2180000,436000,1090000,654000
2024-08-23,9519000,1903800,4759500,2855700
2023-01-10,1086000,217200,543000,325800
2023-02-26,7387000,1477400,3693500,2216100
2021-07-13,8386000,1677200,4193000,2515800
2022-07-27,7878000,1575600,3939000,2363400
2021-03-15,903000,180600,451500,270900
2021-05-27,7916000,1583200,3958000,2374800
2024-05-27,6257000,1251400,3128500,1877100
2024-01-18,9610000,1922000,4805000,2883000
2023-02-23,2972000,594400,1486000,891600
2022-04-15,9051000,1810200,4525500,2715300
2023-03-29,1681000,336200,840500,504300
2023-05-15,5209000,1041800,2604500,1562700
2023-04-05,4784000,956800,2392000,1435200
2023-12-13,7805000,1561000,3902500,2341500
2024-12-04,6947000,1389400,3473500,2084100
2021-04-01,899000,179800,449500,269700
2024-02-09,2671000,534200,1335500,801300
2024-04-23,4896000,979200,2448000,1468800
2024-04-28,9531000,1906200,4765500,2859300
2024-02-25,5549000,1109800,2774500,1664700
2022-06-23,435000,87000,217500,130500
2021-08-23,2117000,423400,1058500,635100
2021-08-30,5363000,1072600,2681500,1608900
2022-08-09,1054000,210800,527000,316200
2023-05-23,2626000,525200,1313000,787800
2021-04-16,1875000,375000,937500,562500
2023-04-30,2347000,469400,1173500,704100
2024-09-15,3073000,614600,1536500,921900
2023-07-17,3195000,639000,1597500,958500
2024-01-28,6388000,1277600,3194000,1916400
2022-07-11,2094000,418800,1047000,628200
2022-12-26,2631000,526200,1315500,789300
2022-04-09,4513000,902600,2256500,1353900
