tipe_bbm,transmisi,Brand,price
Petrol,Manual,Hyundai i10 Era 1.1 iTech SE,2115000000.0
Petrol,Manual,Tata Indigo GLX,675000000.0
Diesel,Manual,Honda City i DTEC VX,8400000000.0
Diesel,Manual,Hyundai Verna CRDi 1.6 SX,14000000000.0
Diesel,Manual,Hyundai Verna 1.6 SX,3510000000.0
Diesel,Manual,Volkswagen Polo 1.5 TDI Highline,8400000000.0
Petrol,Manual,Hyundai i20 1.2 Spotz,8400000000.0
Diesel,Manual,Hyundai Elite i20 Magna Plus Diesel,10220000000.0
Petrol,Automatic,Hyundai Grand i10 1.2 Kappa Magna AT,6300000000.0
Diesel,Manual,Maruti Ritz LDi,2250000000.0
Diesel,Manual,Mahindra XUV500 W10 2WD,16616255250.0
Petrol,Manual,Renault KWID 1.0 RXT Optional,4200000000.0
Petrol,Manual,Ford EcoSport 1.5 Petrol Titanium BSIV,11200000000.0
Diesel,Manual,Fiat Grande Punto Active (Diesel),1125000000.0
Diesel,Manual,Volkswagen Polo Diesel Trendline 1.2L,2655000000.0
Petrol,Manual,Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,5850000000.0
Petrol,Manual,Chevrolet Aveo 1.4 LS,1800000000.0
Petrol,Manual,Chevrolet Aveo U-VA 1.2 LS,1170000000.0
Diesel,Manual,Ford Figo Diesel EXI,2250000000.0
Diesel,Manual,Ford Endeavour 2.5L 4X2 MT,3600000000.0
Petrol,Manual,Ford Aspire Titanium BSIV,6020000000.0
Petrol,Manual,Hyundai EON 1.0 Kappa Magna Plus,2380000000.0
Petrol,Manual,Tata Tiago 2019-2020 XZ,6300000000.0
Petrol,Manual,Maruti Swift ZXI,3150000000.0
Petrol,Manual,Chevrolet Spark 1.0 LT,1170000000.0
Diesel,Manual,Chevrolet Beat Diesel LS,1620000000.0
Petrol,Manual,Ford Ecosport 1.0 Ecoboost Titanium Optional,6650000000.0
Petrol,Manual,Volkswagen Polo 1.2 MPI Comfortline,6580000000.0
Diesel,Manual,Ford Fiesta Diesel Trend,1800000000.0
Diesel,Manual,Mahindra XUV500 W8 2WD,5850000000.0
Petrol,Manual,Honda City 1.5 E MT,3600000000.0
Petrol,Manual,Maruti Zen VXI,900000000.0
Diesel,Manual,Maruti Swift Dzire VDI,5739986000.0
Diesel,Manual,Maruti Swift VDI BSIV,8960000000.0
Petrol,Manual,Maruti Wagon R LXI Minor,1440000000.0
Diesel,Manual,Maruti Baleno Zeta 1.3,10500000000.0
Diesel,Manual,Mahindra Jeep MM 550 XDB,1350000000.0
Petrol,Manual,Maruti Alto STD,720000000.0
Diesel,Manual,Maruti Celerio VDi,3360000000.0
Petrol,Manual,Maruti Esteem Lxi,540000000.0
Petrol,Manual,Maruti Alto LX,630000000.0
Diesel,Automatic,Volkswagen Jetta 1.9 Highline TDI,2565000000.0
Diesel,Manual,Maruti Swift VDI BSIV,4900000000.0
Diesel,Manual,Hyundai i20 Active 1.4 SX with AVN,9786000000.0
Diesel,Manual,Ford Figo Diesel ZXI,2475000000.0
Diesel,Manual,Hyundai i20 1.4 CRDi Magna,3150000000.0
Petrol,Manual,Maruti Alto LXi BSIII,1215000000.0
Diesel,Manual,Mahindra Xylo E4 8S,2925000000.0
Diesel,Manual,Mahindra XUV500 W8 2WD,5850000000.0
Diesel,Manual,Mahindra Bolero SLE,2700000000.0
Diesel,Manual,Toyota Innova 2.5 VX (Diesel) 8 Seater,16616255250.0
Petrol,Manual,Ford Fiesta Petrol Trend,4050000000.0
Petrol,Manual,Tata Tiago 1.2 Revotron XE,5950000000.0
Petrol,Manual,Maruti Alto LXi,1350000000.0
Diesel,Manual,Maruti Ritz LDi,2610000000.0
Petrol,Manual,Hyundai Xcent 1.2 Kappa Base,4690000000.0
Petrol,Manual,Chevrolet Optra 1.6,1080000000.0
Petrol,Manual,Ford Ikon 1.6 ZXI NXt,180000000.0
Diesel,Manual,Tata Indigo LS,1980000000.0
Petrol,Manual,Ford Ikon 1.3 Flair,549000000.0
Diesel,Manual,Maruti Swift VDI BSIV,8680000000.0
Diesel,Manual,Maruti Swift Dzire LDIX Limited Edition,5950000000.0
Diesel,Manual,Tata Indica Vista Aqua 1.3 Quadrajet,765000000.0
Diesel,Manual,Maruti Swift 1.3 DLX,3780000000.0
Diesel,Manual,Maruti Swift Vdi BSIII,1620000000.0
Petrol,Manual,Mahindra KUV 100 mFALCON G80 K2,6300000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 VX 4x4,4050000000.0
Petrol,Manual,Renault KWID 1.0 RXL,3500000000.0
Diesel,Manual,Toyota Innova 2.5 VX 8 STR BSIV,6525000000.0
Petrol,Manual,Hyundai i20 Magna,2250000000.0
Diesel,Manual,Fiat Punto 1.3 Active,891000000.0
Petrol,Manual,Renault KWID 1.0,4900000000.0
Petrol,Manual,Hyundai Xcent 1.2 VTVT E Plus,7154000000.0
Diesel,Manual,Maruti Ritz VDi,2700000000.0
Petrol,Automatic,Audi Q5 2.0 TFSI Quattro,9900000000.0
Petrol,Manual,Hyundai i10 Sportz 1.2,1125000000.0
Petrol,Manual,Tata Tiago 1.2 Revotron XZ,7000000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL,3465000000.0
Petrol,Manual,Skoda Rapid 1.6 MPI Elegance,3150000000.0
Petrol,Manual,Maruti 800 Std BSIII,540000000.0
Petrol,Manual,Hyundai Santro Xing GLS,2700000000.0
Diesel,Manual,Hyundai i20 1.4 CRDi Asta,3600000000.0
Diesel,Manual,Ford Ecosport 1.5 DV5 MT Titanium,7700000000.0
Petrol,Manual,Nissan Sunny XL,2700000000.0
Diesel,Manual,Maruti Swift VDI,2250000000.0
Diesel,Manual,Toyota Innova 2.5 GX 7 STR,7200000000.0
Petrol,Manual,Maruti Eeco 5 Seater AC BSIV,4200000000.0
Petrol,Manual,Maruti Alto LX,720000000.0
Diesel,Manual,Mahindra Scorpio S5 BSIV,16616255250.0
Petrol,Automatic,Renault KWID AMT,4970000000.0
Diesel,Manual,Maruti Swift Dzire VDI,7280000000.0
Diesel,Manual,Hyundai Verna 1.6 CRDI,4500000000.0
Petrol,Manual,Maruti Alto LXi,1034991000.0
Diesel,Manual,Toyota Fortuner 4x2 Manual,16616255250.0
Diesel,Manual,Mahindra TUV 300 T6 Plus,11200000000.0
Petrol,Manual,Maruti Alto LXi BSIII,945000000.0
Petrol,Manual,Maruti Alto LXi,1215000000.0
Petrol,Manual,Maruti Wagon R VXI BS IV,1530000000.0
Petrol,Manual,Hyundai Verna 1.6 SX VTVT,7700000000.0
Petrol,Manual,Honda City 1.5 V MT,2250000000.0
Diesel,Manual,Hyundai Elantra CRDi SX,9100000000.0
Petrol,Automatic,Honda City 1.5 V AT Exclusive,1890000000.0
Diesel,Manual,Volkswagen Vento Diesel Highline,2340000000.0
Diesel,Manual,Maruti Swift Dzire ZDI,10500000000.0
Diesel,Automatic,Toyota Innova Crysta 2.8 GX AT BSIV,16616255250.0
Diesel,Manual,Maruti Ritz VDi,1980000000.0
Petrol,Manual,Hyundai Getz 1.3 GLS,990000000.0
Diesel,Automatic,Mahindra XUV500 AT W8 FWD,16616255250.0
Diesel,Manual,Mahindra Quanto C6,1980000000.0
Diesel,Manual,Tata Indigo LX Dicor,1170000000.0
Petrol,Manual,Hyundai i20 1.2 Magna,2970000000.0
Petrol,Manual,Honda City 1.5 S MT,2294991000.0
Petrol,Manual,Hyundai Verna 1.6 SX VTVT (O),8400000000.0
Petrol,Manual,Hyundai i10 Magna,1890000000.0
Diesel,Manual,Chevrolet Enjoy TCDi LT 7 Seater,4200000000.0
Petrol,Automatic,Tata Tiago 1.2 Revotron XTA,5964000000.0
Petrol,Manual,Maruti Alto K10 VXI,3710000000.0
Petrol,Manual,Hyundai Xcent 1.2 Kappa SX,6300000000.0
Diesel,Manual,Hyundai Verna 1.6 SX,4320000000.0
Petrol,Manual,Tata Nano Lx,360000000.0
Petrol,Manual,Honda City 1.5 S MT,3555000000.0
Petrol,Manual,Maruti Wagon R VXI BS IV,2069991000.0
Petrol,Automatic,Ford Ecosport 1.5 Petrol Titanium Plus AT,12250000000.0
CNG,Manual,Maruti Eeco 5 STR With AC Plus HTR CNG,1530000000.0
Petrol,Manual,Hyundai i20 Sportz 1.2,7000000000.0
Petrol,Manual,Maruti Ignis 1.2 Sigma BSIV,6300000000.0
Diesel,Manual,Maruti Ertiga VDI,4950000000.0
Petrol,Manual,Tata Manza Aura Safire BS IV,1800000000.0
Petrol,Manual,Tata Indica GLS BS IV,720000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 EX 4x2,2700000000.0
Diesel,Manual,Ford Aspire Titanium Plus Diesel BSIV,9450000000.0
Petrol,Manual,Maruti Eeco 7 Seater Standard BSIV,3640000000.0
Petrol,Manual,Maruti Wagon R LXI,630000000.0
Petrol,Manual,Maruti Alto LX,900000000.0
Diesel,Manual,Toyota Innova 2.5 VX (Diesel) 7 Seater,6570000000.0
Diesel,Manual,Nissan Terrano XL 85 PS,7350000000.0
Diesel,Manual,Nissan Terrano XL 85 PS,7350000000.0
Diesel,Manual,Toyota Innova 2.5 V Diesel 7-seater,4950000000.0
Diesel,Manual,Toyota Corolla Altis Diesel D4DJ,3780000000.0
Petrol,Manual,Honda Amaze SX i-VTEC,7000000000.0
Petrol,Manual,Maruti Wagon R LXI Minor,1485000000.0
Diesel,Manual,Hyundai Verna 1.6 SX,9100000000.0
Diesel,Manual,Chevrolet Beat Diesel LT,1755000000.0
Petrol,Manual,Maruti Zen LX,675000000.0
Petrol,Manual,Maruti Esteem Lxi - BSIII,810000000.0
Diesel,Manual,Hyundai Xcent 1.1 CRDi Base,7210000000.0
Diesel,Manual,Honda Jazz 1.5 VX i DTEC,9800000000.0
Petrol,Manual,Maruti Zen LX,558000000.0
Diesel,Manual,Toyota Etios GD SP,1980000000.0
CNG,Manual,Hyundai Santro Magna CNG BSIV,7280000000.0
Petrol,Manual,Fiat Linea Emotion,1530000000.0
Diesel,Manual,Ford Figo Diesel Titanium,1710000000.0
Diesel,Manual,Ford Figo Diesel Titanium,1350000000.0
Petrol,Manual,Maruti Zen Estilo LXI BS IV,1125000000.0
Diesel,Manual,Honda Amaze EX i-Dtech,4060000000.0
Petrol,Manual,Maruti Celerio X ZXI BSIV,6860000000.0
Petrol,Manual,Tata Tigor 1.2 Revotron XZ Option,6089986000.0
Petrol,Manual,Tata Zest Revotron 1.2T XE,5320000000.0
Diesel,Manual,Volkswagen Polo Diesel Trendline 1.2L,1800000000.0
Diesel,Manual,Ford Figo 1.5D Trend MT,6930000000.0
Diesel,Manual,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,12529986000.0
Diesel,Manual,Mahindra XUV500 W6 2WD,8400000000.0
Petrol,Manual,Honda Brio S MT,4200000000.0
Petrol,Manual,Honda Amaze E i-VTEC,6020000000.0
Diesel,Manual,Honda Amaze E i-DTEC,5180000000.0
Petrol,Manual,Maruti Baleno Zeta 1.2,10500000000.0
CNG,Manual,Maruti Alto K10 LXI CNG Optional,4200000000.0
Diesel,Automatic,BMW X1 sDrive20d,6300000000.0
LPG,Manual,Maruti Wagon R LXI DUO BSIII,900000000.0
Petrol,Manual,Hyundai Grand i10 Sportz,4200000000.0
Diesel,Manual,Tata Indica Vista Quadrajet VX,1170000000.0
Diesel,Manual,Hyundai i20 Asta Option 1.4 CRDi,9100000000.0
Diesel,Manual,Maruti Swift VDI BSIV,7139986000.0
Diesel,Manual,Toyota Innova 2.5 VX (Diesel) 7 Seater,9000000000.0
Diesel,Manual,Hyundai Verna CRDi SX,2520000000.0
Diesel,Manual,Maruti Swift DDiS VDI,8400000000.0
Diesel,Manual,Skoda Rapid 1.6 TDI Ambition,1890000000.0
Diesel,Automatic,Audi Q3 2.0 TDI Quattro Premium Plus,16100000000.0
Petrol,Manual,Hyundai EON Magna Plus,3430000000.0
Petrol,Manual,Hyundai Grand i10 Sportz,5250000000.0
Diesel,Manual,Mahindra Scorpio 1.99 S10,2100000000.0
Diesel,Manual,Maruti Ertiga VDI,7000000000.0
Petrol,Manual,Maruti Alto LXi,675000000.0
Petrol,Automatic,Hyundai Sonata AT Leather,2025000000.0
Petrol,Automatic,Hyundai Sonata 2.4L AT,2475000000.0
Diesel,Manual,Mahindra Bolero Power Plus SLX,8680000000.0
Diesel,Manual,Nissan X-Trail SLX MT,5400000000.0
Diesel,Manual,Mahindra Xylo E8 ABS Airbag BSIV,2475000000.0
Diesel,Manual,Tata Indigo TDI,1125000000.0
Petrol,Manual,Tata Indigo GLS,720000000.0
Diesel,Manual,Nissan Micra Diesel XV,1791000000.0
Petrol,Manual,Nissan Micra XL,6160000000.0
Diesel,Manual,Maruti Swift Dzire LDI,2250000000.0
Diesel,Manual,Hyundai i20 1.4 Sportz,9800000000.0
Diesel,Manual,Hyundai Grand i10 CRDi Asta Option,6300000000.0
Petrol,Manual,Maruti Alto 800 Std Optional,3360000000.0
Diesel,Manual,Ford EcoSport 1.5 TDCi Titanium BSIV,9100000000.0
Petrol,Manual,Hyundai Getz GLS ABS,639000000.0
Petrol,Manual,Maruti Swift VXI Optional,5600000000.0
Petrol,Manual,Maruti Alto LXi BSIII,1170000000.0
Diesel,Manual,Mahindra Scorpio 2.6 CRDe SLE,2700000000.0
Diesel,Manual,Nissan Kicks XL D BSIV,15400000000.0
Diesel,Automatic,BMW 3 Series 320d Luxury Line,16616255250.0
Petrol,Manual,Honda Amaze VX i-VTEC,11200000000.0
Diesel,Manual,Maruti Ritz VDI (ABS) BS IV,4410000000.0
Petrol,Manual,Honda Jazz 1.2 VX i VTEC,11704000000.0
Petrol,Manual,Volkswagen Polo Petrol Comfortline 1.2L,3375000000.0
Diesel,Manual,Honda BR-V i-DTEC VX MT,16616255250.0
Diesel,Manual,Honda WR-V i-DTEC VX,16616255250.0
Petrol,Manual,Tata Nano Std BSII,315000000.0
Petrol,Manual,Honda BR-V i-VTEC VX MT,14952000000.0
Diesel,Manual,Honda BR-V i-DTEC VX MT,16616255250.0
Petrol,Manual,Hyundai Elite i20 Petrol Asta Option,9800000000.0
Petrol,Manual,Maruti Alto K10 VXI,4900000000.0
Petrol,Manual,Hyundai i10 Magna 1.2,2294991000.0
Diesel,Manual,Mahindra Scorpio 2.6 CRDe,2069991000.0
Diesel,Manual,Hyundai i20 Asta Option 1.4 CRDi,10500000000.0
Diesel,Manual,Maruti Ritz VDi,2925000000.0
Diesel,Manual,Toyota Innova 2.5 G4 Diesel 7-seater,6840000000.0
Petrol,Automatic,Maruti Celerio ZXI AT,7139986000.0
Petrol,Manual,Nissan Micra XL,3267000000.0
Petrol,Manual,Maruti Alto K10 LXI,2069991000.0
Petrol,Manual,Nissan Sunny XL,2610000000.0
Petrol,Manual,Maruti Swift VXI,7700000000.0
Diesel,Manual,Tata Indica Vista TDI LX,1125000000.0
Diesel,Automatic,Volvo XC60 D5 Inscription,16616255250.0
Diesel,Manual,Toyota Innova 2.5 G4 Diesel 7-seater,3150000000.0
Diesel,Manual,Hyundai Verna 1.6 SX CRDi (O),3510000000.0
Petrol,Manual,Maruti Celerio VXI,3080000000.0
Petrol,Manual,Hyundai Santro Xing XG,1260000000.0
Petrol,Automatic,Maruti Wagon R AMT VXI Option,5180000000.0
Diesel,Manual,Maruti Swift Dzire VDI,9100000000.0
Petrol,Manual,Maruti Alto 800 LX,3920000000.0
Diesel,Manual,Maruti Swift Dzire VDI,7560000000.0
Diesel,Manual,Ambassador Classic 2000 Dsz,450000000.0
Petrol,Manual,Maruti Ciaz Sigma BSIV,11200000000.0
Diesel,Manual,Ford Figo 1.5D Titanium MT,7210000000.0
Petrol,Manual,Hyundai i20 1.2 Magna,1980000000.0
Petrol,Manual,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,1485000000.0
Diesel,Manual,Fiat Linea 1.3 Emotion,1989000000.0
Petrol,Manual,Chevrolet Beat LT,3430000000.0
Petrol,Manual,Ford Figo 1.2P Titanium Plus MT,2340000000.0
Diesel,Automatic,Skoda Superb Elegance 2.0 TDI CR AT,4950000000.0
Petrol,Manual,Hyundai Grand i10 1.2 Kappa Era,6089986000.0
Diesel,Manual,Tata Safari Storme EX,4050000000.0
Petrol,Manual,Chevrolet Sail 1.2 Base,4060000000.0
Petrol,Manual,Volkswagen Vento 1.0 TSI Highline Plus,2745000000.0
Petrol,Manual,Ford Classic 1.6 Duratec LXI,2385000000.0
Petrol,Manual,Honda Brio 1.2 S MT,4550000000.0
Diesel,Manual,Chevrolet Cruze LTZ,7700000000.0
Petrol,Manual,Maruti Zen Estilo LXI BSIII,945000000.0
Petrol,Manual,Honda Brio 1.2 S MT,2475000000.0
Petrol,Manual,Honda City 1.5 V MT,3914991000.0
Diesel,Manual,Hyundai Verna 1.6 CRDi SX,9660000000.0
Petrol,Manual,Honda Brio V MT,2241000000.0
Petrol,Manual,Hyundai EON D Lite Plus,1844991000.0
Petrol,Manual,Maruti Wagon R VXI Optional,2660000000.0
Petrol,Manual,Maruti Alto LXi,1350000000.0
Petrol,Manual,Maruti Zen LX,630000000.0
Diesel,Manual,Mahindra Bolero Power Plus SLX,12600000000.0
Petrol,Automatic,Maruti Ertiga ZXI AT Petrol,13300000000.0
Petrol,Manual,Maruti Swift Dzire VXI,4275000000.0
Petrol,Manual,Maruti 800 Std,495000000.0
Diesel,Manual,Ford Fiesta Titanium 1.5 TDCi,4050000000.0
Diesel,Automatic,BMW 5 Series 525d Sedan,10681878375.0
Diesel,Manual,Mahindra Bolero SLX,2700000000.0
Diesel,Manual,Honda City i DTEC E,4900000000.0
Diesel,Manual,Tata Indica Vista Quadrajet LS,2069991000.0
Petrol,Manual,Hyundai Creta 1.6 Gamma SX Plus,11494000000.0
Petrol,Manual,Maruti Alto K10 VXI,2800000000.0
Diesel,Manual,Mahindra Scorpio 1.99 S10,14000000000.0
Petrol,Manual,Maruti Alto 800 VXI,3080000000.0
Diesel,Manual,Ford Figo Aspire 1.5 TDCi Trend,6439986000.0
Diesel,Manual,Maruti SX4 ZDI,2790000000.0
Diesel,Manual,Hyundai Elite i20 Diesel Asta Option,11410000000.0
Diesel,Manual,Hyundai Verna 1.6 CRDI SX Option,16616255250.0
Diesel,Manual,Chevrolet Optra Magnum 2.0 LT,1530000000.0
Diesel,Manual,Maruti S-Cross Alpha DDiS 200 SH,14000000000.0
Petrol,Manual,Hyundai Santro Xing GLS,1395000000.0
Diesel,Manual,Mahindra TUV 300 T6 Plus,5600000000.0
Diesel,Manual,Mahindra Quanto C4,5600000000.0
Diesel,Manual,Tata Indica Vista Aura 1.3 Quadrajet BSIV,2250000000.0
Petrol,Manual,Tata Indigo GLX,1350000000.0
Petrol,Manual,Hyundai Santro LP zipPlus,720000000.0
Diesel,Automatic,Volkswagen Vento 1.5 TDI Comfortline AT,4550000000.0
Petrol,Automatic,Hyundai Elite i20 Sportz Plus CVT BSIV,10332000000.0
Petrol,Manual,Maruti Alto K10 VXI,4200000000.0
Diesel,Manual,Tata Indica Vista Quadrajet LX,1350000000.0
Diesel,Manual,Toyota Innova 2.5 G4 Diesel 7-seater,3960000000.0
Diesel,Manual,Volkswagen Vento IPL II Diesel Trendline,2520000000.0
Petrol,Manual,Hyundai Santro GS,900000000.0
Petrol,Manual,Maruti Swift VXi BSIV,1350000000.0
Diesel,Manual,Maruti Swift Dzire VDI,5320000000.0
Petrol,Manual,Maruti Alto LX,810000000.0
Diesel,Manual,Mahindra Scorpio VLS 2.2 mHawk,2700000000.0
Diesel,Manual,Skoda Fabia 1.2 TDI Active,2475000000.0
Petrol,Manual,Maruti Zen Estilo Sports,1620000000.0
Diesel,Manual,Maruti Swift VDI,2025000000.0
Petrol,Manual,Maruti Alto 800 LXI,2800000000.0
Petrol,Manual,Toyota Corolla Altis G,4500000000.0
Petrol,Manual,Ford Fiesta 1.6 Duratec S,2700000000.0
Diesel,Manual,Hyundai Verna 1.6 CRDi SX,10710000000.0
Diesel,Manual,Maruti Swift Dzire VDI,9100000000.0
Petrol,Manual,Maruti Wagon R VXI Plus Optional,5320000000.0
Diesel,Manual,Maruti Swift Dzire VDI,6720000000.0
Diesel,Manual,Mahindra Jeep MM 540,400000000.0
CNG,Manual,Maruti Zen Estilo LXI Green (CNG),1305000000.0
Diesel,Manual,Maruti Ritz VDi,2520000000.0
Diesel,Manual,Maruti Swift Dzire VDI,3569986000.0
Petrol,Manual,Tata Bolt Revotron XE,4200000000.0
Diesel,Manual,Maruti Swift VDI BSIV,6720000000.0
Petrol,Automatic,Skoda Rapid Monte Carlo 1.6 MPI AT BSIV,11900000000.0
Diesel,Manual,Hyundai i20 Asta 1.4 CRDi,4900000000.0
Petrol,Manual,Hyundai i20 Active 1.2 SX,9100000000.0
Petrol,Manual,Tata New Safari 4X2,4950000000.0
Petrol,Manual,Maruti Celerio VXI,4200000000.0
Petrol,Manual,Maruti Swift 1.3 VXi,1350000000.0
Petrol,Manual,Hyundai Grand i10 Sportz,4200000000.0
Petrol,Manual,Hyundai Santro Xing XG,720000000.0
Diesel,Manual,Tata Manza ELAN Quadrajet BS IV,1620000000.0
Diesel,Manual,Ford Fiesta 1.4 ZXi TDCi ABS,990000000.0
Petrol,Manual,Hyundai Grand i10 Sportz,5950000000.0
Diesel,Manual,Honda Amaze VX i-DTEC,9800000000.0
Petrol,Manual,Maruti Zen Estilo VXI BSIV,1170000000.0
Diesel,Manual,Maruti Swift Dzire ZDI,9100000000.0
Petrol,Manual,Renault Duster Petrol RxL,3600000000.0
Diesel,Manual,Mahindra TUV 300 mHAWK100 T8,11200000000.0
Diesel,Manual,Mahindra Bolero Power Plus SLX,9450000000.0
Petrol,Manual,Maruti Omni E MPI STD BS IV,2940000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 EX 4x2,1350000000.0
CNG,Manual,Maruti Omni CNG,405000000.0
Petrol,Manual,Hyundai i20 Sportz 1.2,7224000000.0
Petrol,Manual,Hyundai i20 Sportz 1.2,6300000000.0
Petrol,Manual,Chevrolet Spark 1.0 LS,1206000000.0
Diesel,Manual,Toyota Etios VD,7139986000.0
Petrol,Manual,Volkswagen Polo 1.2 MPI Comfortline,7000000000.0
Petrol,Manual,Maruti Zen Estilo 1.1 LXI BSIII,1170000000.0
Diesel,Manual,Maruti Swift ZDi BSIV,8050000000.0
Petrol,Manual,Hyundai Elite i20 Sportz Plus BSIV,7700000000.0
Diesel,Manual,Tata Indica Vista Terra TDI BSIII,1305000000.0
Petrol,Manual,Maruti Alto 800 LXI,4858000000.0
Diesel,Manual,Tata Indica Vista Quadrajet VX,2475000000.0
Diesel,Manual,Toyota Innova 2.5 V Diesel 8-seater,5670000000.0
Diesel,Manual,Chevrolet Beat Diesel,1440000000.0
Diesel,Manual,Fiat Grande Punto 1.3 Dynamic (Diesel),1350000000.0
Petrol,Manual,Honda Mobilio S i VTEC,7700000000.0
Diesel,Manual,Mahindra Quanto C6,3141000000.0
Diesel,Manual,Mahindra Bolero DI DX 8 Seater,2069991000.0
Diesel,Manual,Tata Indica Vista Aqua 1.4 TDI,990000000.0
Petrol,Manual,Maruti Wagon R LXI Minor,990000000.0
Petrol,Manual,Renault KWID RXE,3430000000.0
Petrol,Manual,Maruti Alto K10 VXI,2520000000.0
Petrol,Manual,Maruti Wagon R VXI BS IV,4060000000.0
Petrol,Manual,Hyundai i20 Magna,2250000000.0
Diesel,Manual,Tata Indigo TDI,1350000000.0
Petrol,Manual,Maruti 800 AC BSII,495000000.0
Diesel,Manual,Skoda Laura L n K 1.9 PD,4500000000.0
Diesel,Manual,Mahindra Quanto C4,2610000000.0
Petrol,Manual,Maruti Alto STD,648000000.0
Diesel,Manual,Maruti Ritz VDi,3500000000.0
Petrol,Automatic,Maruti Swift AMT VXI,8050000000.0
Diesel,Automatic,Kia Seltos HTK Plus AT D,16616255250.0
Petrol,Manual,Hyundai Santro Magna BSIV,5950000000.0
CNG,Manual,Maruti Eeco CNG 5 Seater AC BSIV,6580000000.0
Petrol,Manual,Toyota Etios VX,1980000000.0
Petrol,Manual,Maruti Alto 800 LXI,4340000000.0
Diesel,Manual,Ford Figo 1.5D Trend MT,5600000000.0
Petrol,Manual,Hyundai EON Magna Plus,4340000000.0
Diesel,Manual,Maruti Ciaz ZDi Plus SHVS,10500000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 EX 4x2,1844991000.0
Petrol,Manual,Maruti Swift 1.3 VXi,2340000000.0
Petrol,Manual,Maruti Alto LXi,1620000000.0
Diesel,Manual,Mahindra Renault Logan 1.5 DLE Diesel,1125000000.0
Diesel,Manual,Maruti Swift VDI BSIV,5880000000.0
Petrol,Manual,Maruti Alto K10 LXI,1980000000.0
Petrol,Manual,Maruti Alto K10 2010-2014 VXI,1800000000.0
Diesel,Manual,Ford Ikon 1.4 TDCi DuraTorq,1170000000.0
Petrol,Manual,Tata Tiago XT,4690000000.0
Diesel,Automatic,Ford Endeavour Titanium Plus 4X4,16616255250.0
Diesel,Automatic,Ford Endeavour 3.2 Titanium AT 4X4,16616255250.0
Petrol,Automatic,Honda City V AT,3914991000.0
Petrol,Manual,Honda City i VTEC S,7000000000.0
Petrol,Manual,Maruti Alto K10 VXI Airbag,4060000000.0
Petrol,Automatic,Ford Ecosport 1.5 Ti VCT AT Titanium,6650000000.0
Diesel,Manual,Maruti Swift Dzire VDi,2430000000.0
Petrol,Manual,Hyundai Xcent 1.2 VTVT S,8400000000.0
Diesel,Manual,Hyundai i20 Asta 1.4 CRDi,2700000000.0
Diesel,Manual,Volkswagen Jetta 2.0L TDI Comfortline,3735000000.0
Diesel,Automatic,Maruti Vitara Brezza ZDi Plus AMT,11200000000.0
Petrol,Manual,Hyundai Grand i10 Sportz,5880000000.0
Diesel,Manual,Hyundai Creta 1.6 CRDi SX Plus,16616255250.0
Diesel,Manual,Maruti Swift VDI BSIV,2430000000.0
Diesel,Manual,Hyundai Grand i10 CRDi Sportz,5460000000.0
Diesel,Manual,Skoda Laura Ambiente 2.0 TDI CR MT,3600000000.0
Petrol,Manual,Ford Fiesta 1.4 ZXi Leather,900000000.0
Diesel,Automatic,Audi A6 2.7 TDI,7650000000.0
Diesel,Automatic,Chevrolet Cruze LTZ AT,3231000000.0
Diesel,Manual,Maruti Swift Dzire ZDI,6580000000.0
Diesel,Manual,Maruti Swift Dzire VDI,3240000000.0
Diesel,Manual,Maruti Ertiga VDI,2258991000.0
Petrol,Manual,Tata Nano Lx BSIV,405000000.0
Petrol,Manual,Maruti Wagon R VXI BSII,675000000.0
Diesel,Manual,Maruti Swift Dzire VDI,4455000000.0
CNG,Manual,Maruti Wagon R CNG LXI,2790000000.0
Petrol,Manual,Honda Jazz 1.2 V i VTEC,7560000000.0
Diesel,Manual,Maruti Ciaz VDi Plus SHVS,9310000000.0
Diesel,Manual,Hyundai i20 Magna 1.4 CRDi (Diesel),3825000000.0
Diesel,Automatic,Audi A4 2.0 TDI,10681878375.0
Diesel,Manual,Maruti Ciaz VDI SHVS,9450000000.0
Diesel,Manual,Maruti Vitara Brezza ZDi Plus Dual Tone,13720000000.0
Diesel,Manual,Chevrolet Beat Diesel LS,4480000000.0
Petrol,Manual,Maruti Ritz VXI,2250000000.0
Diesel,Manual,Maruti Baleno Zeta 1.3,8400000000.0
Petrol,Manual,Hyundai Xcent 1.2 Kappa S,4200000000.0
Diesel,Manual,Chevrolet Beat Diesel LS,4270000000.0
Petrol,Manual,Maruti Wagon R LXI Minor,954000000.0
Petrol,Manual,Hyundai Accent GLS 1.6 ABS,810000000.0
Petrol,Manual,Tata Tiago 1.2 Revotron XZ,7546000000.0
Petrol,Manual,Hyundai EON Era Plus Option,3500000000.0
Diesel,Manual,Mahindra Scorpio BSIV,9898000000.0
Petrol,Manual,Hyundai Getz GLS,855000000.0
