price_in_rp,pendapatan,tabungan,DP,Tenor,Suku_Bunga,Cicilan_Bulanan
7775000000.0,6700000,1340000,777500000.0,10,5.5,75941263.00284578
5700000000.0,2121000,424200,855000000.0,25,7.0,34243452.10797814
7775000000.0,5263000,1052600,1555000000.0,20,8.0,52026572.2913936
7775000000.0,1338000,267600,777500000.0,10,8.5,86758985.78993918
4300000000.0,1417000,283400,430000000.0,10,6.0,42964934.251419015
7775000000.0,8886000,1777200,1555000000.0,20,9.5,57978559.883245066
7775000000.0,7601000,1520200,777500000.0,20,9.0,62958323.76061567
4000000000.0,5243000,1048600,800000000.0,25,10.0,29078423.857281957
7775000000.0,9426000,1885200,777500000.0,15,7.0,62895508.25289844
5700000000.0,1152000,230400,855000000.0,5,10.0,102941931.62609507
7000000000.0,2991000,598200,700000000.0,5,6.0,121796649.6353981
7775000000.0,3913000,782600,1555000000.0,20,9.0,55962954.4538806
7775000000.0,1694000,338800,1555000000.0,10,5.0,65972750.47870498
5200000000.0,2061000,412200,780000000.0,10,9.0,55990691.99760999
2400000000.0,5692000,1138400,240000000.0,10,9.5,27949872.433128044
7775000000.0,5751000,1150200,777500000.0,10,10.0,92472478.1330129
7775000000.0,7880000,1576000,1943750000.0,20,6.0,41776886.09750845
7000000000.0,4097000,819400,1050000000.0,10,8.5,73771484.88033414
4200000000.0,6662000,1332400,630000000.0,10,5.0,37865388.94034996
4750000000.0,4640000,928000,475000000.0,10,5.5,46394983.82810514
5350000000.0,2201000,440200,802500000.0,25,10.0,41323166.403434284
6000000000.0,7714000,1542800,900000000.0,25,7.0,36045739.06102963
6900000000.0,3956000,791200,1380000000.0,20,6.5,41155637.08043352
5500000000.0,2828000,565600,550000000.0,5,5.0,93412606.53785439
1750000000.0,2246000,449200,175000000.0,20,8.5,13668215.92550716
7775000000.0,6054000,1210800,1166250000.0,10,8.5,81939042.13494256
7775000000.0,8348000,1669600,777500000.0,10,8.5,86758985.78993918
3600000000.0,6388000,1277600,900000000.0,20,8.5,23431227.30086942
6000000000.0,6793000,1358600,1500000000.0,10,5.5,48836825.082215935
4500000000.0,7577000,1515400,1125000000.0,15,5.0,26689284.902527194
1300000000.0,9617000,1923400,130000000.0,25,9.0,9818597.454527646
7775000000.0,6670000,1334000,1943750000.0,15,10.0,62662910.92635462
4600000000.0,4788000,957600,920000000.0,5,10.0,78189124.53746746
3200000000.0,7050000,1410000,480000000.0,25,5.0,15900849.129017059
2600000000.0,6978000,1395600,650000000.0,15,7.0,17527151.281622287
2340000000.0,6607000,1321400,234000000.0,20,9.0,18948228.63020459
2340000000.0,1817000,363400,468000000.0,20,8.0,15658158.091557689
4200000000.0,4128000,825600,420000000.0,10,6.0,41965749.73394415
2340000000.0,8443000,1688600,351000000.0,25,5.5,12214200.22147838
6250000000.0,7934000,1586800,625000000.0,20,9.5,52432379.31563561
7775000000.0,7321000,1464200,777500000.0,5,6.0,135281278.7021743
5900000000.0,8839000,1767800,885000000.0,5,6.5,98124233.31692427
7775000000.0,8239000,1647800,777500000.0,10,8.5,86758985.78993918
1750000000.0,6302000,1260400,350000000.0,10,5.0,14849172.133470574
1880000000.0,4502000,900400,470000000.0,25,6.5,9520420.975001747
2200000000.0,1217000,243400,330000000.0,5,10.0,39731973.61007178
2850000000.0,3993000,798600,427500000.0,10,6.0,26894716.595365003
1880000000.0,6495000,1299000,282000000.0,5,7.5,32020641.855806403
2200000000.0,2197000,439400,550000000.0,10,5.0,17500810.01444746
2500000000.0,8164000,1632800,500000000.0,10,7.0,23221695.843724746
2550000000.0,5399000,1079800,255000000.0,5,5.5,43837167.18423983
2300000000.0,1215000,243000,460000000.0,25,5.5,11299209.857978994
2300000000.0,9632000,1926400,575000000.0,20,5.5,11866056.060571797
1550000000.0,5278000,1055600,232500000.0,20,5.0,8694916.864179479
1850000000.0,9931000,1986200,277500000.0,20,8.0,13153020.084922256
2150000000.0,3791000,758200,322500000.0,5,9.5,38380901.54350545
1850000000.0,3714000,742800,185000000.0,20,10.0,16067610.390482249
2150000000.0,9240000,1848000,215000000.0,25,7.5,14299479.290380768
2300000000.0,4639000,927800,230000000.0,5,10.0,43981382.55232545
2300000000.0,3387000,677400,575000000.0,10,10.0,22796002.112103935
3200000000.0,1134000,226800,800000000.0,15,9.0,24342398.019882742
1950000000.0,1572000,314400,292500000.0,20,5.0,10938766.377516119
408000000.0,5004000,1000800,81600000.0,10,7.0,3789780.761695879
495000000.0,7819000,1563800,74250000.0,15,8.0,4020906.144819975
418000000.0,9864000,1972800,104500000.0,20,10.0,3025342.8573070182
495000000.0,1967000,393400,49500000.0,20,6.0,3191700.36552026
330000000.0,3678000,735600,66000000.0,15,5.0,2087695.174597683
418000000.0,6048000,1209600,83600000.0,20,7.0,2592599.6407095115
418000000.0,5401000,1080200,104500000.0,15,8.0,2995969.2843756676
1400000000.0,2180000,436000,280000000.0,5,8.5,22978515.08629741
2900000000.0,3586000,717200,580000000.0,25,7.0,16397277.376782106
5400000000.0,8263000,1652600,1350000000.0,15,6.0,34176201.53596272
2900000000.0,2326000,465200,435000000.0,10,8.5,30562472.307567
5400000000.0,9325000,1865000,810000000.0,10,9.5,59393478.92039709
3200000000.0,3732000,746400,800000000.0,5,10.0,50992907.307044
2200000000.0,6315000,1263000,220000000.0,5,10.0,42069148.5283113
5000000000.0,7588000,1517600,1250000000.0,5,10.0,79676417.66725625
2400000000.0,3599000,719800,360000000.0,15,10.0,21921944.4012456
3000000000.0,6738000,1347600,450000000.0,15,6.0,21518349.11523579
4300000000.0,7292000,1458400,1075000000.0,15,10.0,34656015.0460868
2700000000.0,209000,41800,405000000.0,15,9.0,23277418.106512874
2400000000.0,8483000,1696600,360000000.0,25,7.0,14418295.624411853
3950000000.0,1500000,300000,395000000.0,25,7.5,26271136.37069955
3300000000.0,3488000,697600,825000000.0,5,6.5,48426216.84135346
3300000000.0,4999000,999800,660000000.0,5,9.0,54802057.79757423
3100000000.0,2700000,540000,310000000.0,15,9.0,28298037.69811369
1180000000.0,1593000,318600,295000000.0,20,8.0,7402494.610592177
2350000000.0,4867000,973400,235000000.0,20,6.0,15152516.886813356
4900000000.0,4919000,983800,1225000000.0,20,7.5,29605549.863028735
3200000000.0,7755000,1551000,640000000.0,15,9.5,26732151.881313078
1600000000.0,9978000,1995600,320000000.0,5,7.5,25648574.20239812
2450000000.0,3397000,679400,245000000.0,5,8.0,44709449.40595254
2520000000.0,3392000,678400,504000000.0,10,5.0,21382807.872197624
1400000000.0,5744000,1148800,140000000.0,5,6.0,24359329.92707962
2520000000.0,929000,185800,504000000.0,10,5.5,21878897.636832736
1400000000.0,1093000,218600,350000000.0,5,10.0,22309396.946831748
2520000000.0,9510000,1902000,504000000.0,5,8.0,40877210.885442324
2000000000.0,9342000,1868400,400000000.0,20,8.0,13383041.103895461
1550000000.0,8416000,1683200,155000000.0,25,9.0,11706789.27270604
2600000000.0,4312000,862400,390000000.0,10,9.5,28596860.220931936
1700000000.0,2345000,469000,170000000.0,5,5.0,28872987.475336812
1050000000.0,8010000,1602000,210000000.0,5,7.0,16633006.773893554
2350000000.0,9646000,1929200,470000000.0,5,8.5,38571078.89485637
2540000000.0,6535000,1307000,254000000.0,25,9.5,19972705.667329945
2000000000.0,9616000,1923200,400000000.0,10,8.0,19412415.09685724
7775000000.0,3772000,754400,1166250000.0,25,8.5,53215444.8783036
7390000000.0,8727000,1745400,1847500000.0,5,8.5,113712874.88018161
4100000000.0,2683000,536600,410000000.0,5,6.5,72199086.9271088
7775000000.0,1987000,397400,777500000.0,15,9.0,70973304.22672063
7775000000.0,9862000,1972400,1166250000.0,5,9.0,137186780.10216618
7775000000.0,552000,110400,1943750000.0,5,9.0,121047158.91367604
5900000000.0,4896000,979200,1180000000.0,25,6.5,31869778.015608687
2600000000.0,217000,43400,520000000.0,5,7.0,41186492.96392689
7775000000.0,7726000,1545200,1555000000.0,20,9.0,55962954.4538806
6250000000.0,4241000,848200,1562500000.0,20,9.0,42174654.18047674
7775000000.0,8866000,1773200,1166250000.0,20,8.0,55278233.0596057
7775000000.0,3869000,773800,1943750000.0,20,8.0,48774911.5231815
7775000000.0,3892000,778400,1555000000.0,5,7.5,124636040.26477836
7775000000.0,9979000,1995800,1943750000.0,25,5.5,35808976.89366305
7775000000.0,2015000,403000,1166250000.0,5,7.5,132425792.78132701
7775000000.0,458000,91600,1166250000.0,15,7.0,59401313.349959634
7775000000.0,4775000,955000,1166250000.0,10,9.0,83716851.97719571
7775000000.0,2037000,407400,777500000.0,15,5.0,55335784.03123972
7775000000.0,9902000,1980400,1943750000.0,15,6.0,49207401.28557596
7775000000.0,960000,192000,1166250000.0,5,10.0,140416406.7355946
2800000000.0,2803000,560600,700000000.0,25,7.0,14842363.142776906
7775000000.0,971000,194200,777500000.0,20,9.0,62958323.76061567
6600000000.0,8645000,1729000,990000000.0,5,9.0,116454372.81984523
7775000000.0,243000,48600,777500000.0,5,10.0,148676195.36710015
7775000000.0,4119000,823800,1943750000.0,25,6.5,39373017.596084364
7775000000.0,5633000,1126600,1943750000.0,15,5.5,47646178.94759485
7775000000.0,3244000,648800,1943750000.0,10,10.0,77060398.44417742
7775000000.0,836000,167200,777500000.0,25,5.5,42970772.27239566
7775000000.0,6202000,1240400,1166250000.0,15,5.0,52261573.807281956
7775000000.0,3477000,695400,1555000000.0,25,10.0,56521186.3725918
7775000000.0,4780000,956000,777500000.0,15,5.5,57175414.73711382
7775000000.0,4367000,873400,777500000.0,25,10.0,63586334.66916578
5200000000.0,6946000,1389200,780000000.0,5,6.0,85450982.76007296
7775000000.0,5792000,1158400,777500000.0,15,8.5,68907150.5658434
7775000000.0,1886000,377200,1555000000.0,5,9.5,130631577.3464317
7775000000.0,4403000,880600,1555000000.0,5,9.5,130631577.3464317
7775000000.0,1314000,262800,1555000000.0,5,10.0,132156618.10408902
7775000000.0,6285000,1257000,1943750000.0,25,9.5,50947436.536578186
7775000000.0,9832000,1966400,777500000.0,15,8.5,68907150.5658434
7775000000.0,6135000,1227000,1555000000.0,25,8.5,50085124.591344565
7775000000.0,8811000,1762200,1943750000.0,15,6.0,49207401.28557596
7775000000.0,4009000,801800,1166250000.0,15,5.5,53999002.80727416
7775000000.0,3876000,775200,1555000000.0,15,8.0,59441559.645348184
7775000000.0,8959000,1791800,1555000000.0,15,8.0,59441559.645348184
7775000000.0,3346000,669200,1943750000.0,25,6.5,39373017.596084364
6800000000.0,9105000,1821000,1700000000.0,15,7.5,47277630.36013928
7775000000.0,3466000,693200,1555000000.0,15,5.5,50822590.87743451
7775000000.0,7677000,1535400,1555000000.0,15,5.5,50822590.87743451
7775000000.0,8047000,1609400,1166250000.0,10,7.5,78447031.67765692
7775000000.0,9498000,1899600,1943750000.0,5,5.5,111383651.91420414
7775000000.0,2472000,494400,1166250000.0,5,7.0,130861170.85353453
7775000000.0,7761000,1552200,1555000000.0,25,6.5,41997885.435823314
7775000000.0,7448000,1489600,1943750000.0,20,7.0,45209619.183275536
7775000000.0,4063000,812600,1555000000.0,15,8.0,59441559.645348184
7775000000.0,6173000,1234600,1166250000.0,20,10.0,63775867.96882857
7775000000.0,6764000,1352800,1166250000.0,15,8.5,65078975.53440765
7775000000.0,3211000,642200,1166250000.0,15,7.5,61263929.34168048
7775000000.0,7969000,1593800,1166250000.0,10,10.0,87335118.23673442
7775000000.0,4695000,939000,1166250000.0,25,6.0,42580268.87067393
7775000000.0,7449000,1489800,777500000.0,20,9.0,62958323.76061567
7775000000.0,2287000,457400,1943750000.0,5,6.0,112734398.91847861
7775000000.0,8021000,1604200,1555000000.0,20,7.5,50107896.6389221
7775000000.0,9737000,1947400,1166250000.0,25,9.0,55460389.68171759
3200000000.0,6535000,1307000,480000000.0,25,7.0,19224394.16588247
2520000000.0,7678000,1535600,378000000.0,25,5.0,12521918.689100934
7775000000.0,835000,167000,1166250000.0,5,7.5,132425792.78132701
506000000.0,6896000,1379200,126500000.0,5,6.5,7425353.2490075305
1470000000.0,3880000,776000,367500000.0,10,5.5,11965022.145142904
3800000000.0,7169000,1433800,950000000.0,20,9.5,26565738.853255376
1300000000.0,9013000,1802600,325000000.0,10,5.5,10581312.101146786
506000000.0,1601000,320200,75900000.0,10,9.5,5565388.950689062
1470000000.0,4453000,890600,294000000.0,20,10.0,11348654.546070347
1480000000.0,104000,20800,148000000.0,25,7.5,9843362.488262111
7000000000.0,8151000,1630200,1750000000.0,5,7.0,103956292.3368347
7775000000.0,3089000,617800,1555000000.0,25,6.0,40075547.172399
7775000000.0,4544000,908800,1555000000.0,15,7.5,57660168.79216987
7775000000.0,5680000,1136000,1943750000.0,10,7.5,69217969.12734434
7775000000.0,117000,23400,1166250000.0,5,10.0,140416406.7355946
7775000000.0,6002000,1200400,777500000.0,25,8.0,54007839.95062606
7775000000.0,8816000,1763200,1943750000.0,15,6.0,49207401.28557596
7775000000.0,7519000,1503800,1166250000.0,10,5.5,71722303.94713213
7775000000.0,6512000,1302400,1555000000.0,25,5.5,38196242.01990725
7775000000.0,9941000,1988200,1555000000.0,5,5.0,117379073.26574835
7775000000.0,1444000,288800,1555000000.0,10,5.0,65972750.47870498
7775000000.0,2578000,515600,1555000000.0,10,10.0,82197758.34045592
7775000000.0,4378000,875600,1166250000.0,15,5.0,52261573.807281956
7775000000.0,8891000,1778200,1943750000.0,15,7.5,54056408.24265925
7775000000.0,6445000,1289000,777500000.0,15,7.0,62895508.25289844
7775000000.0,4560000,912000,777500000.0,25,9.0,58722765.54534804
7775000000.0,3718000,743600,1943750000.0,20,6.0,41776886.09750845
4800000000.0,1111000,222200,1200000000.0,20,10.0,34740779.22266432
7100000000.0,4343000,868600,710000000.0,20,7.5,51477405.067960165
6200000000.0,4355000,871000,1240000000.0,5,7.5,99388225.03429271
7775000000.0,8523000,1704600,1943750000.0,20,8.5,50604942.2956277
4900000000.0,6406000,1281200,735000000.0,10,6.5,47292732.51214109
7190000000.0,666000,133200,1797500000.0,10,7.0,62611497.41864285
6500000000.0,7900000,1580000,650000000.0,10,10.0,77308181.07583073
3990000000.0,6386000,1277200,798000000.0,5,5.0,60236977.79168308
7775000000.0,1165000,233000,1555000000.0,25,5.0,36361500.58179636
5100000000.0,5423000,1084600,1020000000.0,10,9.0,51683715.69010153
6500000000.0,6129000,1225800,650000000.0,25,6.5,39499618.93883704
5200000000.0,4208000,841600,1300000000.0,20,5.0,25738273.829449687
4900000000.0,255000,51000,1225000000.0,10,10.0,48565395.80404751
7775000000.0,7940000,1588000,777500000.0,20,8.5,60725930.75475325
7775000000.0,3534000,706800,1555000000.0,5,9.5,130631577.3464317
7200000000.0,6160000,1232000,1440000000.0,10,9.0,72965245.68014334
4600000000.0,4847000,969400,920000000.0,15,7.5,34114054.848100506
4850000000.0,7682000,1536400,970000000.0,10,10.0,51274485.91012363
5200000000.0,5414000,1082800,1040000000.0,5,6.5,81395176.58991127
3990000000.0,735000,147000,997500000.0,5,8.5,61395719.9962009
6000000000.0,1369000,273800,1500000000.0,5,8.0,91243774.29786232
7775000000.0,3514000,702800,1943750000.0,5,8.5,119637023.30086766
5000000000.0,7314000,1462800,500000000.0,20,6.0,32239397.631517775
6500000000.0,9827000,1965400,1625000000.0,10,8.5,60443023.32632419
4850000000.0,3651000,730200,1212500000.0,25,5.5,22337432.531738363
3990000000.0,2785000,557000,997500000.0,5,9.0,62119378.01486396
4500000000.0,6010000,1202000,1125000000.0,25,6.5,22788241.695482906
800000000.0,1924000,384800,200000000.0,25,9.5,5242179.965178463
1150000000.0,6431000,1286200,230000000.0,20,7.5,7411457.380676581
1150000000.0,2147000,429400,287500000.0,20,8.0,7214295.595068647
1500000000.0,6405000,1281000,225000000.0,25,5.5,7829615.526588705
7775000000.0,2075000,415000,777500000.0,10,6.5,79455197.05971365
7775000000.0,7514000,1502800,777500000.0,25,7.0,49456874.32932448
7775000000.0,5668000,1133600,777500000.0,25,5.0,40906688.15452091
7775000000.0,7406000,1481200,1166250000.0,25,9.0,55460389.68171759
7775000000.0,8968000,1793600,1555000000.0,15,8.5,61250800.50297191
7775000000.0,6586000,1317200,1943750000.0,10,5.0,61849453.573785916
7775000000.0,6972000,1394400,1943750000.0,25,8.5,46954804.30438553
2400000000.0,5124000,1024800,240000000.0,20,8.5,18744981.840695534
2400000000.0,4382000,876400,240000000.0,10,9.0,27361967.130053747
4700000000.0,8070000,1614000,1175000000.0,5,9.5,74031561.11674786
3390000000.0,605000,121000,339000000.0,5,5.0,57576133.847877525
4700000000.0,788000,157600,705000000.0,15,9.5,41716776.0804085
3500000000.0,204000,40800,875000000.0,15,9.5,27410897.925174545
3350000000.0,6047000,1209400,335000000.0,10,7.5,35788583.39445971
3800000000.0,2925000,585000,760000000.0,20,8.0,25427778.097401377
1270000000.0,7734000,1546800,317500000.0,5,6.0,18414493.456780426
1450000000.0,4248000,849600,145000000.0,10,6.0,14488175.50338548
1800000000.0,1088000,217600,270000000.0,20,7.5,12325575.861342574
4500000000.0,3527000,705400,900000000.0,25,8.5,28988175.004636727
7775000000.0,5714000,1142800,1943750000.0,15,5.5,47646178.94759485
7775000000.0,6296000,1259200,777500000.0,20,7.0,54251543.01993064
7775000000.0,6503000,1300600,1555000000.0,10,10.0,82197758.34045592
7775000000.0,990000,198000,1166250000.0,5,7.0,130861170.85353453
5500000000.0,7833000,1566600,550000000.0,25,8.0,38204902.85896377
7775000000.0,1816000,363200,777500000.0,10,5.5,75941263.00284578
7775000000.0,3658000,731600,1555000000.0,20,9.0,55962954.4538806
7775000000.0,6938000,1387600,777500000.0,10,10.0,92472478.1330129
7775000000.0,111000,22200,777500000.0,25,9.5,61136923.843893826
7775000000.0,8934000,1786800,777500000.0,5,6.0,135281278.7021743
7775000000.0,3074000,614800,1166250000.0,15,6.5,57569308.004089646
7775000000.0,7083000,1416600,1166250000.0,25,6.5,44622753.27556227
7775000000.0,4155000,831000,1943750000.0,5,5.5,111383651.91420414
7775000000.0,5794000,1158800,1166250000.0,25,5.0,38634094.36815864
2600000000.0,7003000,1400600,520000000.0,15,5.5,16995335.856119577
3300000000.0,8849000,1769800,825000000.0,25,6.5,16711377.243354132
2500000000.0,5429000,1085800,625000000.0,25,6.5,12660134.275268283
709000000.0,1943000,388600,70900000.0,10,5.0,6768040.527405409
2600000000.0,8292000,1658400,520000000.0,5,5.5,39730417.31730668
709000000.0,616000,123200,141800000.0,25,9.0,4759921.774536821
2100000000.0,2993000,598600,210000000.0,10,8.0,22930915.333162617
2600000000.0,2263000,452600,520000000.0,25,8.5,16748723.33601233
2000000000.0,5704000,1140800,400000000.0,25,8.5,12883633.3353941
1080000000.0,9398000,1879600,108000000.0,10,9.0,12312885.208524188
3000000000.0,5642000,1128400,750000000.0,20,6.5,16775395.54908975
1270000000.0,1838000,367600,317500000.0,15,10.0,10235613.746169822
3100000000.0,6686000,1337200,310000000.0,15,7.5,25863644.844076194
7775000000.0,1518000,303600,1555000000.0,5,10.0,132156618.10408902
7775000000.0,6629000,1325800,1555000000.0,20,6.0,44562011.837342344
5900000000.0,3046000,609200,590000000.0,15,8.0,50745125.67794193
7500000000.0,3387000,677400,750000000.0,25,5.0,39459827.80178866
7775000000.0,6554000,1310800,1555000000.0,5,7.0,123163454.92097369
7000000000.0,2832000,566400,1400000000.0,20,6.5,41752095.588845596
440000000.0,6999000,1399800,88000000.0,25,8.5,2834399.3337867022
7775000000.0,4535000,907000,1943750000.0,5,7.5,116846287.74822973
7775000000.0,381000,76200,1943750000.0,15,8.0,55726462.167513914
