tanggal,pendapatan,tabungan,jumlah_pokok,jumlah_want
9/15/2024,1417000,283400,708500,425100
1/26/2022,2318000,463600,1159000,695400
11/17/2024,934000,186800,467000,280200
9/12/2024,8409000,1681800,4204500,2522700
12/9/2024,2825000,565000,1412500,847500
5/31/2023,6670000,1334000,3335000,2001000
8/23/2024,4836000,967200,2418000,1450800
2/24/2023,9751000,1950200,4875500,2925300
7/11/2022,9719000,1943800,4859500,2915700
8/28/2021,2816000,563200,1408000,844800
4/19/2024,5321000,1064200,2660500,1596300
9/28/2023,2546000,509200,1273000,763800
4/17/2022,1321000,264200,660500,396300
10/19/2024,2903000,580600,1451500,870900
6/19/2022,2899000,579800,1449500,869700
1/27/2023,7613000,1522600,3806500,2283900
11/16/2023,6793000,1358600,3396500,2037900
6/22/2024,6142000,1228400,3071000,1842600
12/28/2021,1353000,270600,676500,405900
9/4/2023,5424000,1084800,2712000,1627200
7/12/2021,7338000,1467600,3669000,2201400
7/29/2022,6789000,1357800,3394500,2036700
7/29/2021,1720000,344000,860000,516000
11/11/2021,8695000,1739000,4347500,2608500
3/1/2022,254000,50800,127000,76200
11/6/2024,3886000,777200,1943000,1165800
6/5/2023,6532000,1306400,3266000,1959600
8/18/2024,5680000,1136000,2840000,1704000
5/28/2024,6493000,1298600,3246500,1947900
1/7/2022,6404000,1280800,3202000,1921200
8/26/2021,7782000,1556400,3891000,2334600
3/16/2022,6972000,1394400,3486000,2091600
5/23/2021,1324000,264800,662000,397200
8/28/2021,564000,112800,282000,169200
10/13/2022,3201000,640200,1600500,960300
11/1/2024,4383000,876600,2191500,1314900
11/14/2023,2172000,434400,1086000,651600
4/9/2023,8751000,1750200,4375500,2625300
2/28/2024,3565000,713000,1782500,1069500
6/9/2022,2203000,440600,1101500,660900
5/6/2024,7591000,1518200,3795500,2277300
6/26/2022,5263000,1052600,2631500,1578900
12/24/2022,2440000,488000,1220000,732000
9/20/2021,6671000,1334200,3335500,2001300
7/24/2023,1950000,390000,975000,585000
1/23/2024,5675000,1135000,2837500,1702500
1/18/2024,5129000,1025800,2564500,1538700
3/8/2024,6503000,1300600,3251500,1950900
3/11/2021,74000,14800,37000,22200
8/11/2023,4155000,831000,2077500,1246500
2/4/2022,7392000,1478400,3696000,2217600
7/21/2021,8181000,1636200,4090500,2454300
9/20/2022,7577000,1515400,3788500,2273100
8/27/2022,1226000,245200,613000,367800
6/7/2024,9957000,1991400,4978500,2987100
3/18/2021,1415000,283000,707500,424500
4/10/2022,3957000,791400,1978500,1187100
11/20/2024,6360000,1272000,3180000,1908000
2/4/2022,6872000,1374400,3436000,2061600
2/5/2024,2582000,516400,1291000,774600
4/13/2024,4916000,983200,2458000,1474800
10/21/2021,3642000,728400,1821000,1092600
11/15/2024,2791000,558200,1395500,837300
11/7/2021,3392000,678400,1696000,1017600
3/29/2023,6833000,1366600,3416500,2049900
12/11/2022,7008000,1401600,3504000,2102400
7/29/2022,1790000,358000,895000,537000
9/10/2022,8704000,1740800,4352000,2611200
9/11/2024,6774000,1354800,3387000,2032200
6/7/2022,8925000,1785000,4462500,2677500
2/12/2022,6135000,1227000,3067500,1840500
3/23/2024,7364000,1472800,3682000,2209200
1/13/2023,6801000,1360200,3400500,2040300
3/21/2024,2234000,446800,1117000,670200
3/4/2021,9039000,1807800,4519500,2711700
12/22/2023,8526000,1705200,4263000,2557800
5/7/2022,3946000,789200,1973000,1183800
11/17/2023,7336000,1467200,3668000,2200800
8/24/2022,1436000,287200,718000,430800
6/16/2023,6581000,1316200,3290500,1974300
2/21/2021,7991000,1598200,3995500,2397300
6/25/2024,5669000,1133800,2834500,1700700
5/5/2023,2604000,520800,1302000,781200
10/28/2023,8849000,1769800,4424500,2654700
11/29/2022,3281000,656200,1640500,984300
10/26/2021,147000,29400,73500,44100
3/2/2021,949000,189800,474500,284700
4/14/2023,822000,164400,411000,246600
7/20/2023,2967000,593400,1483500,890100
1/28/2021,141000,28200,70500,42300
10/20/2022,6322000,1264400,3161000,1896600
9/1/2021,6823000,1364600,3411500,2046900
1/28/2022,9548000,1909600,4774000,2864400
10/7/2024,442000,88400,221000,132600
12/29/2023,8158000,1631600,4079000,2447400
2/15/2022,1373000,274600,686500,411900
12/14/2024,7105000,1421000,3552500,2131500
4/14/2021,458000,91600,229000,137400
8/12/2022,8822000,1764400,4411000,2646600
9/24/2024,1502000,300400,751000,450600
6/26/2023,5128000,1025600,2564000,1538400
5/2/2023,6822000,1364400,3411000,2046600
3/27/2022,5591000,1118200,2795500,1677300
3/6/2024,6129000,1225800,3064500,1838700
1/27/2021,7308000,1461600,3654000,2192400
7/3/2021,601000,120200,300500,180300
3/25/2023,8813000,1762600,4406500,2643900
4/20/2022,1433000,286600,716500,429900
7/20/2023,6210000,1242000,3105000,1863000
11/23/2022,204000,40800,102000,61200
5/14/2023,5994000,1198800,2997000,1798200
8/1/2024,6670000,1334000,3335000,2001000
2/21/2023,7328000,1465600,3664000,2198400
9/25/2022,4994000,998800,2497000,1498200
5/28/2024,976000,195200,488000,292800
12/7/2021,9095000,1819000,4547500,2728500
8/22/2023,8893000,1778600,4446500,2667900
9/21/2023,8061000,1612200,4030500,2418300
3/2/2024,9883000,1976600,4941500,2964900
5/10/2024,9174000,1834800,4587000,2752200
4/13/2021,4495000,899000,2247500,1348500
10/18/2021,87000,17400,43500,26100
10/18/2021,9726000,1945200,4863000,2917800
1/24/2021,6686000,1337200,3343000,2005800
11/15/2022,2678000,535600,1339000,803400
10/19/2022,6422000,1284400,3211000,1926600
10/13/2021,3478000,695600,1739000,1043400
8/23/2024,318000,63600,159000,95400
2/11/2021,5959000,1191800,2979500,1787700
6/30/2023,7884000,1576800,3942000,2365200
1/26/2021,3233000,646600,1616500,969900
8/23/2024,1318000,263600,659000,395400
6/19/2021,7739000,1547800,3869500,2321700
3/19/2023,7097000,1419400,3548500,2129100
9/15/2022,6241000,1248200,3120500,1872300
6/22/2022,9476000,1895200,4738000,2842800
11/21/2023,6989000,1397800,3494500,2096700
4/14/2021,3634000,726800,1817000,1090200
6/22/2021,5668000,1133600,2834000,1700400
9/24/2024,8261000,1652200,4130500,2478300
7/19/2024,2180000,436000,1090000,654000
8/23/2024,9519000,1903800,4759500,2855700
1/10/2023,1086000,217200,543000,325800
2/26/2023,7387000,1477400,3693500,2216100
7/13/2021,8386000,1677200,4193000,2515800
7/27/2022,7878000,1575600,3939000,2363400
3/15/2021,903000,180600,451500,270900
5/27/2021,7916000,1583200,3958000,2374800
5/27/2024,6257000,1251400,3128500,1877100
1/18/2024,9610000,1922000,4805000,2883000
2/23/2023,2972000,594400,1486000,891600
4/15/2022,9051000,1810200,4525500,2715300
3/29/2023,1681000,336200,840500,504300
5/15/2023,5209000,1041800,2604500,1562700
4/5/2023,4784000,956800,2392000,1435200
12/13/2023,7805000,1561000,3902500,2341500
12/4/2024,6947000,1389400,3473500,2084100
4/1/2021,899000,179800,449500,269700
2/9/2024,2671000,534200,1335500,801300
4/23/2024,4896000,979200,2448000,1468800
4/28/2024,9531000,1906200,4765500,2859300
2/25/2024,5549000,1109800,2774500,1664700
6/23/2022,435000,87000,217500,130500
8/23/2021,2117000,423400,1058500,635100
8/30/2021,5363000,1072600,2681500,1608900
8/9/2022,1054000,210800,527000,316200
5/23/2023,2626000,525200,1313000,787800
4/16/2021,1875000,375000,937500,562500
4/30/2023,2347000,469400,1173500,704100
9/15/2024,3073000,614600,1536500,921900
7/17/2023,3195000,639000,1597500,958500
1/28/2024,6388000,1277600,3194000,1916400
7/11/2022,2094000,418800,1047000,628200
12/26/2022,2631000,526200,1315500,789300
4/9/2022,4513000,902600,2256500,1353900
